,Unnamed: 0,measure_id,measure_name,location_id,location_name,fips,race_id,race_name,sex_id,sex_name,age_group_id,age_name,cause_id,cause_name,year,metric_id,metric_name,val,upper,lower,state_name,county_fips,low_income_pct,obgyn_provider_rate_100k,prenatal_care_first_trimester_pct,obesity_pre_pregnancy_pct,diabetes_pre_pregnancy_pct,hypertension_pre_pregnancy_pct,State Abbreviation,State,guttmacher_index,state,gop_trifecta
84,3664452,1,Deaths,684,Baxter County (Arkansas),5005.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.18889725720763e-05,4.40043048268987e-05,2.20073241195857e-05,Arkansas,5005.0,32.5,13.8,69.8,31.5,0.7,0.9,AR,Arkansas,most_restrictive,Arkansas,1
85,3664458,1,Deaths,688,Benton County (Arkansas),5007.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.67135604291569e-05,4.58679934915221e-05,2.8222675348245e-05,Arkansas,5007.0,19.5,17.3,75.6,28.3,1.3,1.5,AR,Arkansas,most_restrictive,Arkansas,1
86,3664464,1,Deaths,691,Boone County (Arkansas),5009.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.77080874409601e-05,5.33871167738215e-05,2.62938356871153e-05,Arkansas,5009.0,30.2,5.2,74.8,28.7,0.9,2.1,AR,Arkansas,most_restrictive,Arkansas,1
87,3664470,1,Deaths,751,Bradley County (Arkansas),5011.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.95482455436193e-05,7.24267557147719e-05,3.15175195917508e-05,Arkansas,5011.0,43.9,0.0,70.3,39.7,1.1,3.8,AR,Arkansas,most_restrictive,Arkansas,1
88,3664476,1,Deaths,749,Calhoun County (Arkansas),5013.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.2907414670555e-05,4.98479951267306e-05,2.09256860382852e-05,Arkansas,5013.0,30.9,0.0,74.5,35.4,1.2,4.2,AR,Arkansas,most_restrictive,Arkansas,1
89,3664482,1,Deaths,690,Carroll County (Arkansas),5015.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.5266512632874e-05,4.74090943488004e-05,2.49640041783447e-05,Arkansas,5015.0,29.9,0.0,65.6,28.8,1.2,1.2,AR,Arkansas,most_restrictive,Arkansas,1
90,3664488,1,Deaths,753,Chicot County (Arkansas),5017.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.51479493675544e-05,7.48703044155048e-05,4.02624281893616e-05,Arkansas,5017.0,47.3,0.0,68.7,40.9,1.0,3.1,AR,Arkansas,most_restrictive,Arkansas,1
91,3664494,1,Deaths,739,Clark County (Arkansas),5019.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.39418194297316e-05,4.94341389487363e-05,2.32555417400499e-05,Arkansas,5019.0,31.4,26.0,76.5,34.7,1.3,3.9,AR,Arkansas,most_restrictive,Arkansas,1
92,3664500,1,Deaths,683,Clay County (Arkansas),5021.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.87874547574714e-05,5.78115972023052e-05,2.38130835322015e-05,Arkansas,5021.0,33.3,0.0,71.0,37.1,1.7,2.5,AR,Arkansas,most_restrictive,Arkansas,1
93,3664506,1,Deaths,709,Cleburne County (Arkansas),5023.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.28634492786308e-05,4.64795585613084e-05,2.15128533868007e-05,Arkansas,5023.0,31.8,0.0,77.4,33.2,0.9,1.5,AR,Arkansas,most_restrictive,Arkansas,1
94,3664512,1,Deaths,744,Cleveland County (Arkansas),5025.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.36429153400869e-05,4.76035944380756e-05,2.22195454405541e-05,Arkansas,5025.0,32.0,0.0,73.4,37.2,0.8,2.4,AR,Arkansas,most_restrictive,Arkansas,1
95,3664518,1,Deaths,755,Columbia County (Arkansas),5027.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.18083109608192e-05,7.04215309183006e-05,3.69163439247218e-05,Arkansas,5027.0,40.0,16.5,70.9,35.0,1.1,4.6,AR,Arkansas,most_restrictive,Arkansas,1
96,3664524,1,Deaths,712,Conway County (Arkansas),5029.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.60854835330245e-05,5.16488629601185e-05,2.34520787691704e-05,Arkansas,5029.0,33.5,0.0,76.2,36.6,0.8,2.4,AR,Arkansas,most_restrictive,Arkansas,1
97,3664530,1,Deaths,701,Craighead County (Arkansas),5031.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.38376603230621e-05,6.94574271146209e-05,3.9680621117028e-05,Arkansas,5031.0,32.2,36.3,67.3,37.3,0.9,2.7,AR,Arkansas,most_restrictive,Arkansas,1
98,3664536,1,Deaths,707,Crawford County (Arkansas),5033.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.16213150557164e-05,5.52383586407912e-05,3.09095746383158e-05,Arkansas,5033.0,30.4,0.0,64.7,34.0,1.0,2.3,AR,Arkansas,most_restrictive,Arkansas,1
99,3664542,1,Deaths,716,Crittenden County (Arkansas),5035.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,7.94123892876699e-05,9.88891453166575e-05,6.23173008160193e-05,Arkansas,5035.0,39.1,0.0,66.7,35.0,1.0,4.8,AR,Arkansas,most_restrictive,Arkansas,1
100,3664548,1,Deaths,714,Cross County (Arkansas),5037.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.53960240956476e-05,6.40385321734212e-05,3.14103388520607e-05,Arkansas,5037.0,39.6,0.0,72.9,39.7,1.2,4.7,AR,Arkansas,most_restrictive,Arkansas,1
101,3664554,1,Deaths,742,Dallas County (Arkansas),5039.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.90472130337614e-05,5.58149691046046e-05,2.49767911262419e-05,Arkansas,5039.0,30.2,0.0,73.2,41.8,0.9,4.4,AR,Arkansas,most_restrictive,Arkansas,1
102,3664560,1,Deaths,743,Desha County (Arkansas),5041.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.55797232757098e-05,7.7952607150677e-05,3.91578788361742e-05,Arkansas,5041.0,47.6,0.0,70.9,38.3,0.7,3.1,AR,Arkansas,most_restrictive,Arkansas,1
103,3664566,1,Deaths,750,Drew County (Arkansas),5043.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.09485799960903e-05,7.10156316650624e-05,3.35756280627536e-05,Arkansas,5043.0,36.9,0.0,69.4,38.4,0.7,2.7,AR,Arkansas,most_restrictive,Arkansas,1
104,3664572,1,Deaths,718,Faulkner County (Arkansas),5045.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.51373203279192e-05,5.92746946904544e-05,3.4785047250444e-05,Arkansas,5045.0,26.8,24.6,77.1,33.3,0.9,2.2,AR,Arkansas,most_restrictive,Arkansas,1
105,3664578,1,Deaths,705,Franklin County (Arkansas),5047.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.45232950683125e-05,4.92334326275057e-05,2.27547925676313e-05,Arkansas,5047.0,31.2,0.0,66.7,32.0,1.0,2.1,AR,Arkansas,most_restrictive,Arkansas,1
106,3664584,1,Deaths,685,Fulton County (Arkansas),5049.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.83353237416117e-05,5.57376331481618e-05,2.48934440815628e-05,Arkansas,5049.0,42.9,0.0,69.7,33.2,0.7,1.8,AR,Arkansas,most_restrictive,Arkansas,1
107,3664590,1,Deaths,729,Garland County (Arkansas),5051.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.54153628922415e-05,4.82049093077454e-05,2.5383634982398e-05,Arkansas,5051.0,29.7,11.6,70.8,31.5,1.3,3.9,AR,Arkansas,most_restrictive,Arkansas,1
108,3664596,1,Deaths,735,Grant County (Arkansas),5053.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.35063488968686e-05,4.57832502279999e-05,2.32541277333367e-05,Arkansas,5053.0,22.4,0.0,75.7,32.9,0.7,1.8,AR,Arkansas,most_restrictive,Arkansas,1
109,3664602,1,Deaths,693,Greene County (Arkansas),5055.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.48870854627268e-05,6.24231407627642e-05,3.13987556253169e-05,Arkansas,5055.0,33.3,8.6,68.1,37.4,1.0,2.7,AR,Arkansas,most_restrictive,Arkansas,1
110,3664608,1,Deaths,745,Hempstead County (Arkansas),5057.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.80984863655377e-05,6.87048672229167e-05,3.13505046958245e-05,Arkansas,5057.0,34.7,9.1,70.5,34.7,1.0,3.8,AR,Arkansas,most_restrictive,Arkansas,1
111,3664614,1,Deaths,734,Hot Spring County (Arkansas),5059.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.96115329047692e-05,5.52026055050951e-05,2.7239594944311e-05,Arkansas,5059.0,33.2,0.0,73.9,33.9,0.9,2.9,AR,Arkansas,most_restrictive,Arkansas,1
112,3664620,1,Deaths,737,Howard County (Arkansas),5061.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.60175929334501e-05,6.56959750053531e-05,2.97282388938214e-05,Arkansas,5061.0,41.1,0.0,71.0,33.5,1.0,2.4,AR,Arkansas,most_restrictive,Arkansas,1
113,3664626,1,Deaths,702,Independence County (Arkansas),5063.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.40912716571301e-05,5.97029578365534e-05,3.0913461075771e-05,Arkansas,5063.0,34.0,31.1,73.0,33.4,0.9,2.1,AR,Arkansas,most_restrictive,Arkansas,1
114,3664632,1,Deaths,695,Izard County (Arkansas),5065.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.30977848444937e-05,4.81358449815801e-05,2.00220947222314e-05,Arkansas,5065.0,35.8,0.0,68.4,32.4,0.8,2.0,AR,Arkansas,most_restrictive,Arkansas,1
115,3664638,1,Deaths,703,Jackson County (Arkansas),5067.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.03015921188969e-05,6.93369728801328e-05,3.56403188364473e-05,Arkansas,5067.0,40.7,23.9,71.7,37.7,0.9,2.1,AR,Arkansas,most_restrictive,Arkansas,1
116,3664644,1,Deaths,736,Jefferson County (Arkansas),5069.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.60704089215967e-05,7.35969036533188e-05,4.06109177838905e-05,Arkansas,5069.0,35.9,21.1,71.7,36.6,0.7,2.7,AR,Arkansas,most_restrictive,Arkansas,1
117,3664650,1,Deaths,706,Johnson County (Arkansas),5071.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.56263065181217e-05,6.40270223987876e-05,3.13459093915483e-05,Arkansas,5071.0,45.5,14.9,65.3,33.7,0.8,1.7,AR,Arkansas,most_restrictive,Arkansas,1
118,3664656,1,Deaths,754,Lafayette County (Arkansas),5073.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.26730577120563e-05,5.99206905234805e-05,2.89476163192304e-05,Arkansas,5073.0,36.9,0.0,68.3,34.8,1.0,4.0,AR,Arkansas,most_restrictive,Arkansas,1
119,3664662,1,Deaths,694,Lawrence County (Arkansas),5075.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.16221160938655e-05,5.80373426926005e-05,2.79710252686191e-05,Arkansas,5075.0,40.8,0.0,69.3,37.9,0.9,2.4,AR,Arkansas,most_restrictive,Arkansas,1
120,3664668,1,Deaths,727,Lee County (Arkansas),5077.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,6.0729053600325e-05,8.44687720183005e-05,4.03272713766656e-05,Arkansas,5077.0,43.9,0.0,66.0,39.0,1.1,3.6,AR,Arkansas,most_restrictive,Arkansas,1
121,3664674,1,Deaths,741,Lincoln County (Arkansas),5079.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.05835328140069e-05,7.28550013655245e-05,3.28155311250285e-05,Arkansas,5079.0,33.6,0.0,72.6,38.0,0.8,2.2,AR,Arkansas,most_restrictive,Arkansas,1
122,3664680,1,Deaths,747,Little River County (Arkansas),5081.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.16659411709884e-05,6.06820498392828e-05,2.68665744952226e-05,Arkansas,5081.0,30.4,0.0,71.1,34.3,1.0,4.0,AR,Arkansas,most_restrictive,Arkansas,1
123,3664686,1,Deaths,717,Logan County (Arkansas),5083.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.67829765355717e-05,5.13193758168192e-05,2.49536274287849e-05,Arkansas,5083.0,32.0,0.0,65.7,35.1,1.0,2.3,AR,Arkansas,most_restrictive,Arkansas,1
124,3664692,1,Deaths,724,Lonoke County (Arkansas),5085.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.50110094518876e-05,4.7464216854686e-05,2.47621399064187e-05,Arkansas,5085.0,25.2,2.7,76.9,34.1,0.6,1.5,AR,Arkansas,most_restrictive,Arkansas,1
125,3664698,1,Deaths,692,Madison County (Arkansas),5087.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.21204936634023e-05,5.68723242568801e-05,2.96572794283692e-05,Arkansas,5087.0,37.1,0.0,67.4,29.4,1.3,1.1,AR,Arkansas,most_restrictive,Arkansas,1
126,3664704,1,Deaths,689,Marion County (Arkansas),5089.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.32445565441804e-05,4.71393874163104e-05,2.15612545816203e-05,Arkansas,5089.0,37.5,0.0,70.1,28.8,0.6,1.0,AR,Arkansas,most_restrictive,Arkansas,1
127,3664710,1,Deaths,752,Miller County (Arkansas),5091.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.94200754283099e-05,6.45470605120479e-05,3.59802036302001e-05,Arkansas,5091.0,38.9,9.1,67.8,33.9,0.9,4.0,AR,Arkansas,most_restrictive,Arkansas,1
128,3664716,1,Deaths,700,Mississippi County (Arkansas),5093.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,7.07867588530556e-05,8.92168030534079e-05,5.420498843756e-05,Arkansas,5093.0,38.0,4.9,64.3,39.3,1.1,3.4,AR,Arkansas,most_restrictive,Arkansas,1
129,3664722,1,Deaths,726,Monroe County (Arkansas),5095.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.57819671324116e-05,6.49802306218021e-05,3.01869797176355e-05,Arkansas,5095.0,35.2,0.0,71.8,38.3,0.8,3.1,AR,Arkansas,most_restrictive,Arkansas,1
130,3664728,1,Deaths,730,Montgomery County (Arkansas),5097.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.33816245349974e-05,4.70626278157279e-05,2.32506284843692e-05,Arkansas,5097.0,34.8,0.0,70.6,32.1,1.3,3.1,AR,Arkansas,most_restrictive,Arkansas,1
131,3664734,1,Deaths,746,Nevada County (Arkansas),5099.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.14364287249123e-05,7.49879340019066e-05,3.45859849693324e-05,Arkansas,5099.0,41.5,0.0,71.8,39.1,1.0,4.0,AR,Arkansas,most_restrictive,Arkansas,1
132,3664740,1,Deaths,697,Newton County (Arkansas),5101.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.42700297212356e-05,4.72788932833973e-05,2.28594312184942e-05,Arkansas,5101.0,31.3,26.5,71.6,32.5,0.9,1.9,AR,Arkansas,most_restrictive,Arkansas,1
133,3664746,1,Deaths,748,Ouachita County (Arkansas),5103.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.43016120772882e-05,6.04657184247223e-05,3.07439481677094e-05,Arkansas,5103.0,35.1,8.2,68.9,42.5,1.1,4.6,AR,Arkansas,most_restrictive,Arkansas,1
134,3664752,1,Deaths,721,Perry County (Arkansas),5105.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.98822744447862e-05,5.50785908815546e-05,2.68586231256389e-05,Arkansas,5105.0,36.5,0.0,75.8,33.1,0.7,2.5,AR,Arkansas,most_restrictive,Arkansas,1
135,3664758,1,Deaths,732,Phillips County (Arkansas),5107.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,7.7327480131321e-05,0.0001029806485042,5.64723002493507e-05,Arkansas,5107.0,44.7,0.0,72.2,38.8,0.9,2.4,AR,Arkansas,most_restrictive,Arkansas,1
136,3664764,1,Deaths,738,Pike County (Arkansas),5109.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.47196657977067e-05,5.03782843221281e-05,2.19241323369714e-05,Arkansas,5109.0,32.6,0.0,72.1,32.4,1.3,2.7,AR,Arkansas,most_restrictive,Arkansas,1
137,3664770,1,Deaths,710,Poinsett County (Arkansas),5111.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.57110938045753e-05,7.73425115658318e-05,3.80140286368181e-05,Arkansas,5111.0,39.5,0.0,64.3,40.6,1.0,3.3,AR,Arkansas,most_restrictive,Arkansas,1
138,3664776,1,Deaths,731,Polk County (Arkansas),5113.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.76762991078642e-05,5.20116031661336e-05,2.60191330459361e-05,Arkansas,5113.0,37.1,19.8,70.7,34.5,1.0,2.5,AR,Arkansas,most_restrictive,Arkansas,1
139,3664782,1,Deaths,708,Pope County (Arkansas),5115.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.63577148551636e-05,4.80799687945282e-05,2.58020109617072e-05,Arkansas,5115.0,35.9,15.4,72.5,34.2,0.7,1.9,AR,Arkansas,most_restrictive,Arkansas,1
140,3664788,1,Deaths,723,Prairie County (Arkansas),5117.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.51575507852859e-05,5.0635965266241e-05,2.24502541803474e-05,Arkansas,5117.0,29.9,0.0,78.3,35.3,0.5,0.9,AR,Arkansas,most_restrictive,Arkansas,1
141,3664794,1,Deaths,725,Pulaski County (Arkansas),5119.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.63908994892167e-05,6.78933553097876e-05,4.5976204970916e-05,Arkansas,5119.0,29.2,46.1,75.1,32.1,0.7,2.0,AR,Arkansas,most_restrictive,Arkansas,1
142,3664800,1,Deaths,687,Randolph County (Arkansas),5121.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.13030658128087e-05,5.86782137482744e-05,2.77352449827032e-05,Arkansas,5121.0,37.3,0.0,70.2,37.4,0.8,2.4,AR,Arkansas,most_restrictive,Arkansas,1
143,3664806,1,Deaths,720,Saint Francis County (Arkansas),5123.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,8.0967195341866e-05,0.0001088522439951,5.68769127172958e-05,Arkansas,5123.0,48.0,18.2,70.0,38.1,1.0,4.5,AR,Arkansas,most_restrictive,Arkansas,1
144,3664812,1,Deaths,728,Saline County (Arkansas),5125.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.32312400524099e-05,4.49404340298984e-05,2.38137661364918e-05,Arkansas,5125.0,20.3,15.8,78.9,31.4,0.6,1.2,AR,Arkansas,most_restrictive,Arkansas,1
145,3664818,1,Deaths,722,Scott County (Arkansas),5127.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.5967038972487e-05,5.25628818362659e-05,2.4006621612753e-05,Arkansas,5127.0,40.2,0.0,61.3,35.3,0.9,2.5,AR,Arkansas,most_restrictive,Arkansas,1
146,3664824,1,Deaths,698,Searcy County (Arkansas),5129.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.53519967170994e-05,4.84526334898606e-05,2.41865400424106e-05,Arkansas,5129.0,39.0,0.0,72.3,32.0,0.8,1.3,AR,Arkansas,most_restrictive,Arkansas,1
147,3664830,1,Deaths,713,Sebastian County (Arkansas),5131.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.94649552500769e-05,5.16243730850735e-05,2.89737436474716e-05,Arkansas,5131.0,33.5,20.0,57.2,35.9,0.9,2.5,AR,Arkansas,most_restrictive,Arkansas,1
148,3664836,1,Deaths,740,Sevier County (Arkansas),5133.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.95079508489535e-05,7.20549766095193e-05,3.09689870184547e-05,Arkansas,5133.0,39.6,0.0,67.5,34.2,1.0,2.4,AR,Arkansas,most_restrictive,Arkansas,1
149,3664842,1,Deaths,686,Sharp County (Arkansas),5135.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.04146568168291e-05,5.78813144448204e-05,2.6992279820162e-05,Arkansas,5135.0,41.1,0.0,69.3,35.6,0.7,2.1,AR,Arkansas,most_restrictive,Arkansas,1
150,3664848,1,Deaths,699,Stone County (Arkansas),5137.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.50122654780513e-05,4.90920682449744e-05,2.30531073615957e-05,Arkansas,5137.0,46.8,0.0,71.7,31.6,0.9,2.2,AR,Arkansas,most_restrictive,Arkansas,1
151,3664854,1,Deaths,757,Union County (Arkansas),5139.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.55502159633188e-05,7.38320631656918e-05,4.0483311770018e-05,Arkansas,5139.0,34.9,10.2,73.9,36.3,1.5,4.7,AR,Arkansas,most_restrictive,Arkansas,1
152,3664860,1,Deaths,704,Van Buren County (Arkansas),5141.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.20002414150511e-05,4.56082406910093e-05,2.12263224466536e-05,Arkansas,5141.0,36.5,0.0,76.1,34.1,0.8,2.2,AR,Arkansas,most_restrictive,Arkansas,1
153,3664866,1,Deaths,696,Washington County (Arkansas),5143.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.9079157494416e-05,6.25711680375776e-05,3.80539364496052e-05,Arkansas,5143.0,27.6,23.0,64.5,28.8,1.3,1.2,AR,Arkansas,most_restrictive,Arkansas,1
154,3664872,1,Deaths,711,White County (Arkansas),5145.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.95987391450352e-05,5.17474081087174e-05,2.91929412884758e-05,Arkansas,5145.0,35.7,17.3,79.3,34.9,0.8,0.9,AR,Arkansas,most_restrictive,Arkansas,1
155,3664878,1,Deaths,715,Woodruff County (Arkansas),5147.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.82292866376246e-05,6.81654922927718e-05,3.22968332861981e-05,Arkansas,5147.0,35.5,0.0,75.3,37.1,0.8,2.5,AR,Arkansas,most_restrictive,Arkansas,1
156,3664884,1,Deaths,719,Yell County (Arkansas),5149.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.7814480921596e-05,5.26602917892883e-05,2.5896342742262e-05,Arkansas,5149.0,35.6,0.0,61.7,33.6,0.9,2.3,AR,Arkansas,most_restrictive,Arkansas,1
157,3672078,1,Deaths,792,Alameda County (California),6001.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.11332432794117e-05,2.45013266874706e-05,1.77728435155344e-05,California,6001.0,14.3,36.4,91.0,20.3,0.6,1.0,CA,California,very_protective,California,0
158,3672084,1,Deaths,779,Alpine County (California),6003.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,1.83373948029395e-05,2.76356699772854e-05,1.18198862701925e-05,California,6003.0,18.3,0.0,71.2,26.3,0.7,1.3,CA,California,very_protective,California,0
159,3672090,1,Deaths,784,Amador County (California),6005.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,1.89952635865631e-05,2.68494967542827e-05,1.26973130876396e-05,California,6005.0,13.7,10.9,85.9,28.5,0.8,1.8,CA,California,very_protective,California,0
160,3672096,1,Deaths,767,Butte County (California),6007.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.85357813591441e-05,3.63567307105099e-05,2.14300700035047e-05,California,6007.0,26.4,19.5,75.8,29.2,0.8,0.8,CA,California,very_protective,California,0
